TIMESTAMP,EST_ACT_Diff,ITEM_COUNT,USER_LAT,USER_LONG,VENUE_LAT,VENUE_LONG,ESTIMATED_DELIVERY_MINUTES,ACTUAL_DELIVERY_MINUTES,CLOUD_COVERAGE,TEMPERATURE,WIND_SPEED,PRECIPITATION,USER_VENUE_DIST,DayOfWeek,user_coordinates,venue_coordinates,venue_postal_code,user_postal_code,source_of_order_pcode
2020-08-17 11:09:00,3,2,60.181,24.952,60.168,24.952,46,49,25.0,21.1,3.22395,0.0,1.4483982235674007,Monday,"(60.181, 24.952)","(60.168, 24.952)",00170,00530,OUT
2020-08-17 11:16:00,6,1,60.186,24.959,60.185,24.98,38,44,25.0,21.1,3.22395,0.0,1.1705482594640055,Monday,"(60.186, 24.959)","(60.185, 24.98)",00540,00500,OUT
2020-08-17 11:18:00,5,1,60.184,24.96,60.18,24.951,31,36,25.0,21.1,3.22395,0.0,0.6693680237364712,Monday,"(60.184, 24.96)","(60.18, 24.951)",00530,00530,IN
2020-08-17 11:23:00,-10,2,60.16,24.939,60.166,24.935,31,21,25.0,21.1,3.22395,0.0,0.7044204829781515,Monday,"(60.16, 24.939)","(60.166, 24.935)",00100,00150,OUT
2020-08-17 11:24:00,-3,1,60.164,24.936,60.162,24.939,26,23,25.0,21.1,3.22395,0.0,0.27820993597528404,Monday,"(60.164, 24.936)","(60.162, 24.939)",00120,00100,OUT
2020-08-17 11:26:00,-6,1,60.182,24.951,60.183,24.919,36,30,25.0,21.1,3.22395,0.0,1.7792481387052548,Monday,"(60.182, 24.951)","(60.183, 24.919)",00250,00530,OUT
2020-08-17 11:34:00,-7,1,60.166,24.934,60.169,24.933,37,30,25.0,21.1,3.22395,0.0,0.33882472394213375,Monday,"(60.166, 24.934)","(60.169, 24.933)",00100,00100,IN
2020-08-17 11:34:00,1,6,60.155,24.921,60.162,24.914,28,29,25.0,21.1,3.22395,0.0,0.8714141666634306,Monday,"(60.155, 24.921)","(60.162, 24.914)",00180,00220,OUT
2020-08-17 11:34:00,-11,5,60.157,24.937,60.169,24.941,38,27,25.0,21.1,3.22395,0.0,1.3553029681925775,Monday,"(60.157, 24.937)","(60.169, 24.941)",00100,00150,OUT
2020-08-17 11:36:00,-15,1,60.175,24.955,60.168,24.952,37,22,25.0,21.1,3.22395,0.0,0.7974880217663496,Monday,"(60.175, 24.955)","(60.168, 24.952)",00170,00170,IN
2020-08-17 11:39:00,-4,2,60.186,24.963,60.188,24.953,29,25,25.0,21.1,3.22395,0.0,0.5979212745138472,Monday,"(60.186, 24.963)","(60.188, 24.953)",00510,00500,OUT
2020-08-17 11:43:00,4,1,60.182,24.914,60.184,24.923,30,34,25.0,21.1,3.22395,0.0,0.5468800332495645,Monday,"(60.182, 24.914)","(60.184, 24.923)",00250,,OUT
2020-08-17 11:44:00,-3,4,60.184,24.955,60.169,24.948,29,26,25.0,21.1,3.22395,0.0,1.7157951555242543,Monday,"(60.184, 24.955)","(60.169, 24.948)",00100,00530,OUT
2020-08-17 11:52:00,5,3,60.156,24.913,60.162,24.914,23,28,25.0,21.1,3.22395,0.0,0.6707924935001018,Monday,"(60.156, 24.913)","(60.162, 24.914)",00180,00220,OUT
2020-08-17 12:09:00,5,4,60.166,24.951,60.169,24.941,31,36,0.0,22.2,2.87609,0.0,0.6480288414553756,Monday,"(60.166, 24.951)","(60.169, 24.941)",00100,00130,OUT
2020-08-17 12:12:00,-7,3,60.186,24.954,60.165,24.935,33,26,0.0,22.2,2.87609,0.0,2.566404206253752,Monday,"(60.186, 24.954)","(60.165, 24.935)",00120,00500,OUT
2020-08-17 12:14:00,-2,1,60.165,24.925,60.162,24.94,29,27,0.0,22.2,2.87609,0.0,0.8974333239029856,Monday,"(60.165, 24.925)","(60.162, 24.94)",00120,00180,OUT
2020-08-17 12:17:00,7,3,60.16,24.944,60.172,24.947,35,42,0.0,22.2,2.87609,0.0,1.347316336710666,Monday,"(60.16, 24.944)","(60.172, 24.947)",00100,00150,OUT
2020-08-17 12:17:00,-3,1,60.197,24.94,60.191,24.945,27,24,0.0,22.2,2.87609,0.0,0.7237505182995462,Monday,"(60.197, 24.94)","(60.191, 24.945)",00510,00520,OUT
2020-08-17 12:22:00,-4,5,60.184,24.959,60.169,24.941,37,33,0.0,22.2,2.87609,0.0,1.9470742876423293,Monday,"(60.184, 24.959)","(60.169, 24.941)",00100,00530,OUT
2020-08-17 12:26:00,-10,1,60.169,24.934,60.169,24.929,26,16,0.0,22.2,2.87609,0.0,0.2775758031509917,Monday,"(60.169, 24.934)","(60.169, 24.929)",00100,00100,IN
2020-08-17 12:37:00,0,2,60.2,24.938,60.198,24.931,35,35,0.0,22.2,2.87609,0.0,0.44765307582337915,Monday,"(60.2, 24.938)","(60.198, 24.931)",00520,00520,IN
2020-08-17 12:38:00,4,2,60.161,24.918,60.168,24.937,40,44,0.0,22.2,2.87609,0.0,1.3119202561339227,Monday,"(60.161, 24.918)","(60.168, 24.937)",00100,00180,OUT
2020-08-17 12:41:00,15,4,60.165,24.933,60.169,24.933,30,45,0.0,22.2,2.87609,0.0,0.44566048375832296,Monday,"(60.165, 24.933)","(60.169, 24.933)",00100,00180,OUT
2020-08-17 12:41:00,0,1,60.193,24.968,60.187,24.961,28,28,0.0,22.2,2.87609,0.0,0.7731138373513683,Monday,"(60.193, 24.968)","(60.187, 24.961)",00500,00550,OUT
2020-08-17 12:42:00,-10,1,60.187,24.955,60.185,24.98,34,24,0.0,22.2,2.87609,0.0,1.4049455693848887,Monday,"(60.187, 24.955)","(60.185, 24.98)",00540,00500,OUT
2020-08-17 12:46:00,1,1,60.171,24.93,60.177,24.927,18,19,0.0,22.2,2.87609,0.0,0.6889192773438066,Monday,"(60.171, 24.93)","(60.177, 24.927)",00100,00100,IN
2020-08-17 12:47:00,-3,1,60.173,24.96,60.168,24.938,40,37,0.0,22.2,2.87609,0.0,1.3423312416345596,Monday,"(60.173, 24.96)","(60.168, 24.938)",00100,00170,OUT
2020-08-17 12:48:00,-5,3,60.197,24.961,60.207,24.946,35,30,0.0,22.2,2.87609,0.0,1.390464248009664,Monday,"(60.197, 24.961)","(60.207, 24.946)",00610,00550,OUT
2020-08-17 12:55:00,7,6,60.156,24.916,60.153,24.91,27,34,0.0,22.2,2.87609,0.0,0.4719818970622999,Monday,"(60.156, 24.916)","(60.153, 24.91)",00220,00220,IN
2020-08-17 13:00:00,0,2,60.183,24.96,60.178,24.949,28,28,0.0,22.2,2.65789,0.0,0.82643076338528,Monday,"(60.183, 24.96)","(60.178, 24.949)",00530,00530,IN
2020-08-17 13:02:00,-11,2,60.184,24.946,60.188,24.957,36,25,0.0,22.2,2.65789,0.0,0.7557401062761349,Monday,"(60.184, 24.946)","(60.188, 24.957)",00500,00530,OUT
2020-08-17 13:10:00,-2,4,60.181,24.976,60.168,24.937,45,43,0.0,22.2,2.65789,0.0,2.6045941169154374,Monday,"(60.181, 24.976)","(60.168, 24.937)",00100,00540,OUT
2020-08-17 13:10:00,-4,4,60.163,24.94,60.167,24.942,34,30,0.0,22.2,2.65789,0.0,0.4592862670138071,Monday,"(60.163, 24.94)","(60.167, 24.942)",00100,00120,OUT
2020-08-17 13:12:00,-2,4,60.177,24.922,60.169,24.941,38,36,0.0,22.2,2.65789,0.0,1.3808554882894677,Monday,"(60.177, 24.922)","(60.169, 24.941)",00100,00260,OUT
2020-08-17 13:16:00,-10,1,60.195,24.973,60.195,24.956,36,26,0.0,22.2,2.65789,0.0,0.9430120200812204,Monday,"(60.195, 24.973)","(60.195, 24.956)",00550,00580,OUT
2020-08-17 13:17:00,-4,1,60.16,24.937,60.165,24.929,30,26,0.0,22.2,2.65789,0.0,0.7124987296912564,Monday,"(60.16, 24.937)","(60.165, 24.929)",00180,00150,OUT
2020-08-17 13:25:00,1,4,60.183,24.959,60.187,24.963,33,34,0.0,22.2,2.65789,0.0,0.497872817191917,Monday,"(60.183, 24.959)","(60.187, 24.963)",00500,00530,OUT
2020-08-17 13:37:00,6,4,60.192,24.914,60.181,24.926,34,40,0.0,22.2,2.65789,0.0,1.3947573892213627,Monday,"(60.192, 24.914)","(60.181, 24.926)",00260,00250,OUT
2020-08-17 13:38:00,2,3,60.159,24.918,60.168,24.93,29,31,0.0,22.2,2.65789,0.0,1.2039207992445873,Monday,"(60.159, 24.918)","(60.168, 24.93)",00100,00220,OUT
2020-08-17 13:44:00,2,4,60.19,24.918,60.198,24.929,51,53,0.0,22.2,2.65789,0.0,1.080188432963467,Monday,"(60.19, 24.918)","(60.198, 24.929)",00520,00250,OUT
2020-08-17 13:45:00,2,3,60.173,24.958,60.182,24.953,41,43,0.0,22.2,2.65789,0.0,1.0404284697016564,Monday,"(60.173, 24.958)","(60.182, 24.953)",00530,00170,OUT
2020-08-17 13:53:00,-5,4,60.165,24.947,60.169,24.943,51,46,0.0,22.2,2.65789,0.0,0.497925887229088,Monday,"(60.165, 24.947)","(60.169, 24.943)",00100,00130,OUT
2020-08-17 13:54:00,1,6,60.167,24.928,60.17,24.945,47,48,0.0,22.2,2.65789,0.0,1.0012121282749336,Monday,"(60.167, 24.928)","(60.17, 24.945)",00100,00101,OUT
2020-08-17 13:55:00,10,4,60.168,24.966,60.168,24.939,38,48,0.0,22.2,2.65789,0.0,1.4989548730024755,Monday,"(60.168, 24.966)","(60.168, 24.939)",00100,00160,OUT
2020-08-17 13:56:00,3,3,60.158,24.921,60.181,24.926,49,52,0.0,22.2,2.65789,0.0,2.57753799167271,Monday,"(60.158, 24.921)","(60.181, 24.926)",00260,00220,OUT
2020-08-17 13:58:00,-11,1,60.156,24.94,60.164,24.941,42,31,0.0,22.2,2.65789,0.0,0.8930481481467578,Monday,"(60.156, 24.94)","(60.164, 24.941)",00120,00150,OUT
2020-08-17 13:58:00,3,3,60.185,24.915,60.177,24.922,43,46,0.0,22.2,2.65789,0.0,0.9722967903919674,Monday,"(60.185, 24.915)","(60.177, 24.922)",00260,00250,OUT
2020-08-17 13:59:00,-1,5,60.16,24.935,60.168,24.939,42,41,0.0,22.2,2.65789,0.0,0.9185740335381207,Monday,"(60.16, 24.935)","(60.168, 24.939)",00100,00150,OUT
2020-08-17 14:00:00,5,2,60.179,24.955,60.188,24.956,38,43,0.0,22.8,2.26714,0.0,1.004272833615227,Monday,"(60.179, 24.955)","(60.188, 24.956)",00500,00530,OUT
2020-08-17 14:00:00,4,4,60.158,24.936,60.168,24.93,36,40,0.0,22.8,2.26714,0.0,1.1628935692637146,Monday,"(60.158, 24.936)","(60.168, 24.93)",00100,00150,OUT
2020-08-17 14:02:00,16,1,60.168,24.926,60.168,24.935,37,53,0.0,22.8,2.26714,0.0,0.4996516274266786,Monday,"(60.168, 24.926)","(60.168, 24.935)",00100,00100,IN
2020-08-17 14:03:00,8,1,60.195,24.942,60.207,24.946,39,47,0.0,22.8,2.26714,0.0,1.35526858457771,Monday,"(60.195, 24.942)","(60.207, 24.946)",00610,00520,OUT
2020-08-17 14:06:00,17,4,60.197,24.951,60.186,24.947,33,50,0.0,22.8,2.26714,0.0,1.2454989090182225,Monday,"(60.197, 24.951)","(60.186, 24.947)",00530,00510,OUT
2020-08-17 14:07:00,10,8,60.165,24.933,60.168,24.93,35,45,0.0,22.8,2.26714,0.0,0.37344552126613917,Monday,"(60.165, 24.933)","(60.168, 24.93)",00100,00180,OUT
2020-08-17 14:11:00,1,1,60.182,24.954,60.163,24.934,48,49,0.0,22.8,2.26714,0.0,2.3903410256865043,Monday,"(60.182, 24.954)","(60.163, 24.934)",00120,00530,OUT
2020-08-17 14:18:00,-6,4,60.194,24.966,60.194,24.95,38,32,0.0,22.8,2.26714,0.0,0.8875677224522864,Monday,"(60.194, 24.966)","(60.194, 24.95)",00510,00550,OUT
2020-08-17 14:18:00,7,1,60.16,24.92,60.163,24.927,38,45,0.0,22.8,2.26714,0.0,0.512643474666174,Monday,"(60.16, 24.92)","(60.163, 24.927)",00180,00220,OUT
2020-08-17 14:19:00,9,1,60.176,24.956,60.167,24.94,45,54,0.0,22.8,2.26714,0.0,1.3395282808089517,Monday,"(60.176, 24.956)","(60.167, 24.94)",00100,00170,OUT
2020-08-17 14:22:00,9,1,60.183,24.924,60.189,24.917,40,49,0.0,22.8,2.26714,0.0,0.7731372183007242,Monday,"(60.183, 24.924)","(60.189, 24.917)",00250,00250,IN
2020-08-17 14:25:00,17,5,60.158,24.948,60.168,24.939,40,57,0.0,22.8,2.26714,0.0,1.2210892721602067,Monday,"(60.158, 24.948)","(60.168, 24.939)",00100,00140,OUT
2020-08-17 14:29:00,11,2,60.185,24.947,60.185,24.961,38,49,0.0,22.8,2.26714,0.0,0.776834351246229,Monday,"(60.185, 24.947)","(60.185, 24.961)",00500,00530,OUT
2020-08-17 14:29:00,12,3,60.166,24.95,60.169,24.929,39,51,0.0,22.8,2.26714,0.0,1.212838135880195,Monday,"(60.166, 24.95)","(60.169, 24.929)",00100,00130,OUT
2020-08-17 14:30:00,-1,2,60.185,24.954,60.185,24.961,42,41,0.0,22.8,2.26714,0.0,0.38841717616917093,Monday,"(60.185, 24.954)","(60.185, 24.961)",00500,00101,OUT
2020-08-17 14:31:00,6,5,60.174,24.957,60.178,24.949,41,47,0.0,22.8,2.26714,0.0,0.629105414045641,Monday,"(60.174, 24.957)","(60.178, 24.949)",00530,00170,OUT
2020-08-17 14:33:00,1,2,60.155,24.939,60.163,24.941,35,36,0.0,22.8,2.26714,0.0,0.8982128696198861,Monday,"(60.155, 24.939)","(60.163, 24.941)",00120,00150,OUT
2020-08-17 14:38:00,-8,4,60.198,24.951,60.207,24.946,61,53,0.0,22.8,2.26714,0.0,1.0403759077080905,Monday,"(60.198, 24.951)","(60.207, 24.946)",00610,00550,OUT
2020-08-17 14:41:00,3,2,60.18,24.95,60.188,24.956,42,45,0.0,22.8,2.26714,0.0,0.951475504799691,Monday,"(60.18, 24.95)","(60.188, 24.956)",00500,00530,OUT
2020-08-17 14:43:00,-3,1,60.166,24.923,60.16,24.946,38,35,0.0,22.8,2.26714,0.0,1.441463277869793,Monday,"(60.166, 24.923)","(60.16, 24.946)",00140,00180,OUT
2020-08-17 14:43:00,-7,1,60.188,24.966,60.181,24.955,56,49,0.0,22.8,2.26714,0.0,0.9903630848483328,Monday,"(60.188, 24.966)","(60.181, 24.955)",00530,00500,OUT
2020-08-17 14:43:00,6,1,60.183,24.943,60.191,24.945,38,44,0.0,22.8,2.26714,0.0,0.8982049579682017,Monday,"(60.183, 24.943)","(60.191, 24.945)",00510,00530,OUT
2020-08-17 14:43:00,-5,2,60.187,24.959,60.195,24.957,53,48,0.0,22.8,2.26714,0.0,0.8982038280948756,Monday,"(60.187, 24.959)","(60.195, 24.957)",00550,00500,OUT
2020-08-17 14:45:00,-21,1,60.184,24.946,60.185,24.961,62,41,0.0,22.8,2.26714,0.0,0.8397590337765282,Monday,"(60.184, 24.946)","(60.185, 24.961)",00500,00530,OUT
2020-08-17 14:48:00,9,1,60.184,24.947,60.188,24.956,38,47,0.0,22.8,2.26714,0.0,0.6693228868457829,Monday,"(60.184, 24.947)","(60.188, 24.956)",00500,00530,OUT
2020-08-17 14:51:00,5,4,60.173,24.944,60.178,24.947,42,47,0.0,22.8,2.26714,0.0,0.5814296798017378,Monday,"(60.173, 24.944)","(60.178, 24.947)",00530,00100,OUT
2020-08-17 14:53:00,-2,2,60.174,24.927,60.167,24.927,40,38,0.0,22.8,2.26714,0.0,0.7799062615529335,Monday,"(60.174, 24.927)","(60.167, 24.927)",00100,00100,IN
2020-08-17 15:01:00,-6,4,60.173,24.96,60.168,24.952,47,41,0.0,22.8,2.10843,0.0,0.7124319572884554,Monday,"(60.173, 24.96)","(60.168, 24.952)",00170,00170,IN
2020-08-17 15:02:00,13,5,60.178,24.928,60.18,24.95,41,54,0.0,22.8,2.10843,0.0,1.2411295895909664,Monday,"(60.178, 24.928)","(60.18, 24.95)",00530,00260,OUT
2020-08-17 15:02:00,-7,4,60.189,24.952,60.188,24.957,56,49,0.0,22.8,2.10843,0.0,0.2989489044703819,Monday,"(60.189, 24.952)","(60.188, 24.957)",00500,00510,OUT
2020-08-17 15:03:00,-3,2,60.198,24.955,60.19,24.956,53,50,0.0,22.8,2.10843,0.0,0.8930491807963472,Monday,"(60.198, 24.955)","(60.19, 24.956)",00500,00550,OUT
2020-08-17 15:06:00,-13,1,60.177,24.939,60.169,24.945,53,40,0.0,22.8,2.10843,0.0,0.9515130766488223,Monday,"(60.177, 24.939)","(60.169, 24.945)",00100,00100,IN
2020-08-17 15:08:00,9,2,60.179,24.952,60.167,24.966,44,53,0.0,22.8,2.10843,0.0,1.546426423180666,Monday,"(60.179, 24.952)","(60.167, 24.966)",00160,00530,OUT
2020-08-17 15:10:00,14,6,60.171,24.919,60.168,24.93,38,52,0.0,22.8,2.10843,0.0,0.6961484143204881,Monday,"(60.171, 24.919)","(60.168, 24.93)",00100,00100,IN
2020-08-17 15:13:00,-20,4,60.189,24.914,60.188,24.919,53,33,0.0,22.8,2.10843,0.0,0.2989489044703819,Monday,"(60.189, 24.914)","(60.188, 24.919)",00250,00250,IN
2020-08-17 15:15:00,-2,1,60.16,24.939,60.169,24.941,46,44,0.0,22.8,2.10843,0.0,1.00886570078701,Monday,"(60.16, 24.939)","(60.169, 24.941)",00100,00150,OUT
2020-08-17 15:15:00,-25,3,60.19,24.946,60.183,24.919,57,32,0.0,22.8,2.10843,0.0,1.6889632495323081,Monday,"(60.19, 24.946)","(60.183, 24.919)",00250,00510,OUT
2020-08-17 15:16:00,8,3,60.193,24.944,60.19,24.956,42,50,0.0,22.8,2.10843,0.0,0.744924458522363,Monday,"(60.193, 24.944)","(60.19, 24.956)",00500,00510,OUT
2020-08-17 15:21:00,-9,1,60.161,24.934,60.169,24.944,54,45,0.0,22.8,2.10843,0.0,1.05010514059293,Monday,"(60.161, 24.934)","(60.169, 24.944)",00100,,OUT
2020-08-17 15:23:00,-8,1,60.168,24.963,60.18,24.95,57,49,0.0,22.8,2.10843,0.0,1.5192799655459512,Monday,"(60.168, 24.963)","(60.18, 24.95)",00530,00160,OUT
2020-08-17 15:26:00,-15,5,60.176,24.919,60.168,24.93,55,40,0.0,22.8,2.10843,0.0,1.0804166703279692,Monday,"(60.176, 24.919)","(60.168, 24.93)",00100,00100,IN
2020-08-17 15:28:00,2,4,60.195,24.937,60.197,24.93,42,44,0.0,22.8,2.10843,0.0,0.44768375870671456,Monday,"(60.195, 24.937)","(60.197, 24.93)",00240,00520,OUT
2020-08-17 15:28:00,-24,1,60.169,24.927,60.169,24.932,62,38,0.0,22.8,2.10843,0.0,0.27757580315079444,Monday,"(60.169, 24.927)","(60.169, 24.932)",00100,00100,IN
2020-08-17 15:31:00,12,7,60.162,24.943,60.167,24.94,40,52,0.0,22.8,2.10843,0.0,0.5814447322708007,Monday,"(60.162, 24.943)","(60.167, 24.94)",00100,00120,OUT
2020-08-17 15:34:00,-10,5,60.196,24.929,60.181,24.925,64,54,0.0,22.8,2.10843,0.0,1.6859032652449046,Monday,"(60.196, 24.929)","(60.181, 24.925)",00260,00240,OUT
2020-08-17 15:40:00,15,1,60.185,24.961,60.195,24.956,39,54,0.0,22.8,2.10843,0.0,1.1481688077027072,Monday,"(60.185, 24.961)","(60.195, 24.956)",00550,00500,OUT
2020-08-17 15:48:00,13,2,60.194,24.956,60.188,24.957,35,48,0.0,22.8,2.10843,0.0,0.6707912670771837,Monday,"(60.194, 24.956)","(60.188, 24.957)",00500,00510,OUT
2020-08-17 15:48:00,2,2,60.178,24.946,60.183,24.946,53,55,0.0,22.8,2.10843,0.0,0.5570767478926831,Monday,"(60.178, 24.946)","(60.183, 24.946)",00530,00530,IN
2020-08-17 15:51:00,-8,2,60.184,24.942,60.178,24.949,39,31,0.0,22.8,2.10843,0.0,0.773166446158862,Monday,"(60.184, 24.942)","(60.178, 24.949)",00530,00530,IN
2020-08-17 15:51:00,3,1,60.17,24.933,60.164,24.941,42,45,0.0,22.8,2.10843,0.0,0.8025880254652912,Monday,"(60.17, 24.933)","(60.164, 24.941)",00120,00100,OUT
2020-08-17 15:51:00,14,8,60.159,24.921,60.153,24.91,40,54,0.0,22.8,2.10843,0.0,0.9055864997358142,Monday,"(60.159, 24.921)","(60.153, 24.91)",00220,00220,IN
2020-08-17 15:56:00,2,1,60.165,24.962,60.172,24.956,41,43,0.0,22.8,2.10843,0.0,0.8480603557705761,Monday,"(60.165, 24.962)","(60.172, 24.956)",00170,00160,OUT
2020-08-17 15:56:00,-8,3,60.184,24.951,60.178,24.949,57,49,0.0,22.8,2.10843,0.0,0.67764333927497,Monday,"(60.184, 24.951)","(60.178, 24.949)",00530,00530,IN
2020-08-17 15:58:00,-2,1,60.189,24.948,60.194,24.95,39,37,0.0,22.8,2.10843,0.0,0.568019735466292,Monday,"(60.189, 24.948)","(60.194, 24.95)",00510,00510,IN
2020-08-17 15:59:00,-7,3,60.187,24.917,60.181,24.925,37,30,0.0,22.8,2.10843,0.0,0.8024625198608055,Monday,"(60.187, 24.917)","(60.181, 24.925)",00260,00250,OUT
2020-08-17 15:59:00,4,1,60.156,24.934,60.162,24.94,33,37,0.0,22.8,2.10843,0.0,0.7469242170391742,Monday,"(60.156, 24.934)","(60.162, 24.94)",00120,00150,OUT
2020-08-17 16:06:00,11,2,60.161,24.945,60.165,24.948,36,47,0.0,22.2,2.3978,0.0,0.4757736198003187,Monday,"(60.161, 24.945)","(60.165, 24.948)",00130,00120,OUT
2020-08-17 16:06:00,11,1,60.182,24.956,60.178,24.922,44,55,0.0,22.2,2.3978,0.0,1.9388004469283995,Monday,"(60.182, 24.956)","(60.178, 24.922)",00260,00530,OUT
2020-08-17 16:11:00,2,3,60.178,24.96,60.185,24.941,39,41,0.0,22.2,2.3978,0.0,1.3114833408054816,Monday,"(60.178, 24.96)","(60.185, 24.941)",00530,00530,IN
2020-08-17 16:14:00,5,4,60.195,24.944,60.193,24.958,36,41,0.0,22.2,2.3978,0.0,0.8079573491004156,Monday,"(60.195, 24.944)","(60.193, 24.958)",00510,00510,IN
2020-08-17 16:17:00,-1,3,60.176,24.92,60.182,24.926,44,43,0.0,22.2,2.3978,0.0,0.7468357581129993,Monday,"(60.176, 24.92)","(60.182, 24.926)",00260,00101,OUT
2020-08-17 16:20:00,-1,1,60.164,24.925,60.164,24.932,42,41,0.0,22.2,2.3978,0.0,0.38866516432217807,Monday,"(60.164, 24.925)","(60.164, 24.932)",00180,00180,IN
2020-08-17 16:20:00,5,1,60.186,24.918,60.18,24.927,38,43,0.0,22.2,2.3978,0.0,0.8344496596361353,Monday,"(60.186, 24.918)","(60.18, 24.927)",00260,00250,OUT
2020-08-17 16:27:00,-3,4,60.18,24.953,60.178,24.949,40,37,0.0,22.2,2.3978,0.0,0.3145384909104827,Monday,"(60.18, 24.953)","(60.178, 24.949)",00530,00530,IN
2020-08-17 16:34:00,5,1,60.185,24.957,60.187,24.956,34,39,0.0,22.2,2.3978,0.0,0.2296352609084682,Monday,"(60.185, 24.957)","(60.187, 24.956)",00500,00500,IN
2020-08-17 16:34:00,-1,1,60.187,24.946,60.185,24.961,34,33,0.0,22.2,2.3978,0.0,0.861610266065225,Monday,"(60.187, 24.946)","(60.185, 24.961)",00500,00510,OUT
2020-08-17 16:35:00,11,1,60.175,24.929,60.169,24.93,38,49,0.0,22.2,2.3978,0.0,0.6707919951677689,Monday,"(60.175, 24.929)","(60.169, 24.93)",00100,00100,IN
2020-08-17 16:37:00,4,1,60.184,24.942,60.183,24.958,38,42,0.0,22.2,2.3978,0.0,0.8948145653731918,Monday,"(60.184, 24.942)","(60.183, 24.958)",00530,00530,IN
2020-08-17 16:38:00,11,3,60.157,24.935,60.164,24.944,39,50,0.0,22.2,2.3978,0.0,0.9262923225533727,Monday,"(60.157, 24.935)","(60.164, 24.944)",00120,00150,OUT
2020-08-17 16:39:00,-14,1,60.171,24.96,60.18,24.949,51,37,0.0,22.2,2.3978,0.0,1.1739884385601764,Monday,"(60.171, 24.96)","(60.18, 24.949)",00530,00170,OUT
2020-08-17 16:41:00,3,7,60.193,24.943,60.194,24.956,39,42,0.0,22.2,2.3978,0.0,0.7297155634380474,Monday,"(60.193, 24.943)","(60.194, 24.956)",00510,00510,IN
2020-08-17 16:42:00,-6,4,60.173,24.922,60.168,24.938,48,42,0.0,22.2,2.3978,0.0,1.0484447974845787,Monday,"(60.173, 24.922)","(60.168, 24.938)",00100,00100,IN
2020-08-17 16:43:00,-3,1,60.186,24.965,60.185,24.98,42,39,0.0,22.2,2.3978,0.0,0.8397339521485564,Monday,"(60.186, 24.965)","(60.185, 24.98)",00540,00500,OUT
2020-08-17 16:43:00,4,2,60.168,24.976,60.163,24.942,43,47,0.0,22.2,2.3978,0.0,1.9681985254779608,Monday,"(60.168, 24.976)","(60.163, 24.942)",00120,00160,OUT
2020-08-17 16:44:00,-25,5,60.185,24.942,60.171,24.947,52,27,0.0,22.2,2.3978,0.0,1.5843064221742793,Monday,"(60.185, 24.942)","(60.171, 24.947)",00100,00530,OUT
2020-08-17 16:46:00,-19,1,60.185,24.956,60.185,24.941,48,29,0.0,22.2,2.3978,0.0,0.832322518961833,Monday,"(60.185, 24.956)","(60.185, 24.941)",00530,00500,OUT
2020-08-17 16:49:00,8,3,60.172,24.921,60.167,24.94,42,50,0.0,22.2,2.3978,0.0,1.1928442809447972,Monday,"(60.172, 24.921)","(60.167, 24.94)",00100,00100,IN
2020-08-17 16:51:00,-6,1,60.158,24.944,60.157,24.946,33,27,0.0,22.2,2.3978,0.0,0.15732019012555543,Monday,"(60.158, 24.944)","(60.157, 24.946)",00140,00140,IN
2020-08-17 16:53:00,-3,2,60.197,24.957,60.188,24.956,39,36,0.0,22.2,2.3978,0.0,1.0042733640324852,Monday,"(60.197, 24.957)","(60.188, 24.956)",00500,00550,OUT
2020-08-17 16:54:00,6,2,60.159,24.955,60.163,24.942,41,47,0.0,22.2,2.3978,0.0,0.8483589063812722,Monday,"(60.159, 24.955)","(60.163, 24.942)",00120,00140,OUT
2020-08-17 16:55:00,-9,1,60.184,24.946,60.188,24.959,52,43,0.0,22.2,2.3978,0.0,0.8478933220876531,Monday,"(60.184, 24.946)","(60.188, 24.959)",00500,00530,OUT
2020-08-17 16:57:00,-12,1,60.187,24.95,60.195,24.956,49,37,0.0,22.2,2.3978,0.0,0.9514515990275683,Monday,"(60.187, 24.95)","(60.195, 24.956)",00550,00510,OUT
2020-08-17 16:58:00,-5,3,60.162,24.923,60.167,24.932,41,36,0.0,22.2,2.3978,0.0,0.7483567613729315,Monday,"(60.162, 24.923)","(60.167, 24.932)",00100,,OUT
2020-08-17 17:00:00,4,1,60.159,24.955,60.168,24.939,47,51,0.0,21.7,1.80222,0.0,1.339670543559334,Monday,"(60.159, 24.955)","(60.168, 24.939)",00100,00140,OUT
2020-08-17 17:07:00,0,5,60.165,24.941,60.169,24.933,41,41,0.0,21.7,1.80222,0.0,0.6291907152506608,Monday,"(60.165, 24.941)","(60.169, 24.933)",00100,00120,OUT
2020-08-17 17:10:00,-4,1,60.165,24.928,60.169,24.941,40,36,0.0,21.7,1.80222,0.0,0.8482471679838782,Monday,"(60.165, 24.928)","(60.169, 24.941)",00100,00180,OUT
2020-08-17 17:12:00,-2,6,60.175,24.958,60.168,24.952,45,43,0.0,21.7,1.80222,0.0,0.8480487569495746,Monday,"(60.175, 24.958)","(60.168, 24.952)",00170,00170,IN
2020-08-17 17:13:00,-7,1,60.16,24.917,60.163,24.927,36,29,0.0,21.7,1.80222,0.0,0.6481153940339641,Monday,"(60.16, 24.917)","(60.163, 24.927)",00180,00220,OUT
